1496199655105,d4:63:fe:51:12:89,-83;,f4:e3:fb:8d:e9:d7,-80;,38:10:d5:f1:1e:94,-81;,f4:e3:fb:8d:e9:d8,-84;,08:96:d7:23:d6:b7,-88;,24:00:ba:61:40:dc,-74;,18:83:bf:a9:65:f0,-85;,78:94:b4:16:b5:a4,-87;,f4:e3:fb:8d:e9:d9,-83;,78:94:b4:16:b5:a6,-88;,24:00:ba:61:40:de,-90;,c8:d3:ff:7c:b3:b5,-87;,f4:e3:fb:8d:e9:da,-82;,24:00:ba:61:40:df,-88;,24:00:ba:61:40:dd,-74;,e8:40:f2:50:c0:74,-84;,88:f7:c7:dc:9c:75,-86;,78:94:b4:41:99:6a,-85;,d4:63:fe:51:12:8d,-89;,e0:28:6d:43:3d:78,-90;,a4:99:47:33:22:1f,-90;,00:1e:c0:17:e2:d6,-90;,a4:99:47:33:22:20,-90;,34:31:c4:ee:45:53,-83;,94:10:3e:a8:37:24,-86;,70:5a:0f:50:4c:72,-86;,38:10:d5:1b:9d:7b,-86;,74:31:70:f1:16:da,-87;,34:81:c4:c9:ae:e1,-88;,08:7a:4c:36:df:54,-88;,1c:c6:3c:40:f2:88,-88;,9c:80:df:2c:b3:9b,-88;,44:32:c8:9a:8c:fd,-89;,16:18:d6:ad:be:2a,-90;,7e:4f:b5:5a:0a:a9,-91;,,903d185fccf839df
1496199659487,d4:63:fe:51:12:89,-83;,f4:e3:fb:8d:e9:d7,-86;,38:10:d5:f1:1e:94,-84;,f4:e3:fb:8d:e9:d8,-82;,24:00:ba:61:40:dc,-83;,18:83:bf:a9:65:f0,-80;,78:94:b4:16:b5:a4,-85;,f4:e3:fb:8d:e9:d9,-83;,78:94:b4:16:b5:a6,-88;,24:00:ba:61:40:de,-90;,c8:d3:ff:7c:b3:b5,-87;,f4:e3:fb:8d:e9:da,-82;,24:00:ba:61:40:df,-88;,24:00:ba:61:40:dd,-83;,e8:40:f2:50:c0:74,-91;,d4:63:fe:51:12:8d,-89;,e0:28:6d:43:3d:78,-90;,a4:99:47:33:22:1f,-90;,00:1e:c0:17:e2:d6,-87;,a4:99:47:33:22:20,-90;,34:31:c4:ee:45:53,-87;,94:10:3e:a8:37:24,-87;,70:5a:0f:50:4c:72,-86;,34:81:c4:c9:ae:e1,-84;,24:65:11:99:06:a1,-79;,36:81:c4:c9:ae:e1,-84;,24:a4:3c:c3:af:e1,-84;,24:a4:3c:c3:af:e0,-86;,4c:9e:ff:95:c5:ae,-86;,24:a4:3c:c3:af:e2,-87;,34:31:c4:d6:74:4a,-88;,ec:22:80:a4:dd:d1,-88;,68:72:51:34:a3:3b,-89;,5c:d9:98:08:7b:16,-89;,,903d185fccf839df
1496199659790,d4:63:fe:51:12:89,-83;,f4:e3:fb:8d:e9:d7,-86;,38:10:d5:f1:1e:94,-84;,f4:e3:fb:8d:e9:d8,-82;,24:00:ba:61:40:dc,-83;,18:83:bf:a9:65:f0,-80;,78:94:b4:16:b5:a4,-85;,f4:e3:fb:8d:e9:d9,-83;,78:94:b4:16:b5:a6,-88;,24:00:ba:61:40:de,-90;,c8:d3:ff:7c:b3:b5,-87;,f4:e3:fb:8d:e9:da,-82;,24:00:ba:61:40:df,-88;,24:00:ba:61:40:dd,-83;,e8:40:f2:50:c0:74,-91;,d4:63:fe:51:12:8d,-89;,e0:28:6d:43:3d:78,-90;,a4:99:47:33:22:1f,-90;,00:1e:c0:17:e2:d6,-87;,a4:99:47:33:22:20,-90;,34:31:c4:ee:45:53,-87;,94:10:3e:a8:37:24,-87;,70:5a:0f:50:4c:72,-86;,34:81:c4:c9:ae:e1,-84;,24:65:11:99:06:a1,-79;,36:81:c4:c9:ae:e1,-84;,24:a4:3c:c3:af:e1,-84;,24:a4:3c:c3:af:e0,-86;,4c:9e:ff:95:c5:ae,-86;,24:a4:3c:c3:af:e2,-87;,34:31:c4:d6:74:4a,-88;,ec:22:80:a4:dd:d1,-88;,68:72:51:34:a3:3b,-89;,5c:d9:98:08:7b:16,-89;,,903d185fccf839df
1496199660104,d4:63:fe:51:12:89,-83;,f4:e3:fb:8d:e9:d7,-86;,38:10:d5:f1:1e:94,-84;,f4:e3:fb:8d:e9:d8,-82;,24:00:ba:61:40:dc,-83;,18:83:bf:a9:65:f0,-80;,78:94:b4:16:b5:a4,-85;,f4:e3:fb:8d:e9:d9,-83;,78:94:b4:16:b5:a6,-88;,24:00:ba:61:40:de,-90;,c8:d3:ff:7c:b3:b5,-87;,f4:e3:fb:8d:e9:da,-82;,24:00:ba:61:40:df,-88;,24:00:ba:61:40:dd,-83;,e8:40:f2:50:c0:74,-91;,d4:63:fe:51:12:8d,-89;,e0:28:6d:43:3d:78,-90;,a4:99:47:33:22:1f,-90;,00:1e:c0:17:e2:d6,-87;,a4:99:47:33:22:20,-90;,34:31:c4:ee:45:53,-87;,94:10:3e:a8:37:24,-87;,70:5a:0f:50:4c:72,-86;,34:81:c4:c9:ae:e1,-84;,24:65:11:99:06:a1,-79;,36:81:c4:c9:ae:e1,-84;,24:a4:3c:c3:af:e1,-84;,24:a4:3c:c3:af:e0,-86;,4c:9e:ff:95:c5:ae,-86;,24:a4:3c:c3:af:e2,-87;,34:31:c4:d6:74:4a,-88;,ec:22:80:a4:dd:d1,-88;,68:72:51:34:a3:3b,-89;,5c:d9:98:08:7b:16,-89;,,903d185fccf839df
1496199660389,d4:63:fe:51:12:89,-83;,f4:e3:fb:8d:e9:d7,-86;,38:10:d5:f1:1e:94,-84;,f4:e3:fb:8d:e9:d8,-82;,24:00:ba:61:40:dc,-83;,18:83:bf:a9:65:f0,-80;,78:94:b4:16:b5:a4,-85;,f4:e3:fb:8d:e9:d9,-83;,78:94:b4:16:b5:a6,-88;,24:00:ba:61:40:de,-90;,c8:d3:ff:7c:b3:b5,-87;,f4:e3:fb:8d:e9:da,-82;,24:00:ba:61:40:df,-88;,24:00:ba:61:40:dd,-83;,e8:40:f2:50:c0:74,-91;,d4:63:fe:51:12:8d,-89;,e0:28:6d:43:3d:78,-90;,a4:99:47:33:22:1f,-90;,00:1e:c0:17:e2:d6,-87;,a4:99:47:33:22:20,-90;,34:31:c4:ee:45:53,-87;,94:10:3e:a8:37:24,-87;,70:5a:0f:50:4c:72,-86;,34:81:c4:c9:ae:e1,-84;,24:65:11:99:06:a1,-79;,36:81:c4:c9:ae:e1,-84;,24:a4:3c:c3:af:e1,-84;,24:a4:3c:c3:af:e0,-86;,4c:9e:ff:95:c5:ae,-86;,24:a4:3c:c3:af:e2,-87;,34:31:c4:d6:74:4a,-88;,ec:22:80:a4:dd:d1,-88;,68:72:51:34:a3:3b,-89;,5c:d9:98:08:7b:16,-89;,,903d185fccf839df
1496199660689,d4:63:fe:51:12:89,-83;,f4:e3:fb:8d:e9:d7,-86;,38:10:d5:f1:1e:94,-84;,f4:e3:fb:8d:e9:d8,-82;,24:00:ba:61:40:dc,-83;,18:83:bf:a9:65:f0,-80;,78:94:b4:16:b5:a4,-85;,f4:e3:fb:8d:e9:d9,-83;,78:94:b4:16:b5:a6,-88;,24:00:ba:61:40:de,-90;,c8:d3:ff:7c:b3:b5,-87;,f4:e3:fb:8d:e9:da,-82;,24:00:ba:61:40:df,-88;,24:00:ba:61:40:dd,-83;,e8:40:f2:50:c0:74,-91;,d4:63:fe:51:12:8d,-89;,e0:28:6d:43:3d:78,-90;,a4:99:47:33:22:1f,-90;,00:1e:c0:17:e2:d6,-87;,a4:99:47:33:22:20,-90;,34:31:c4:ee:45:53,-87;,94:10:3e:a8:37:24,-87;,70:5a:0f:50:4c:72,-86;,34:81:c4:c9:ae:e1,-84;,24:65:11:99:06:a1,-79;,36:81:c4:c9:ae:e1,-84;,24:a4:3c:c3:af:e1,-84;,24:a4:3c:c3:af:e0,-86;,4c:9e:ff:95:c5:ae,-86;,24:a4:3c:c3:af:e2,-87;,34:31:c4:d6:74:4a,-88;,ec:22:80:a4:dd:d1,-88;,68:72:51:34:a3:3b,-89;,5c:d9:98:08:7b:16,-89;,,903d185fccf839df
1496199660986,d4:63:fe:51:12:89,-83;,f4:e3:fb:8d:e9:d7,-86;,38:10:d5:f1:1e:94,-84;,f4:e3:fb:8d:e9:d8,-82;,24:00:ba:61:40:dc,-83;,18:83:bf:a9:65:f0,-80;,78:94:b4:16:b5:a4,-85;,f4:e3:fb:8d:e9:d9,-83;,78:94:b4:16:b5:a6,-88;,24:00:ba:61:40:de,-90;,c8:d3:ff:7c:b3:b5,-87;,f4:e3:fb:8d:e9:da,-82;,24:00:ba:61:40:df,-88;,24:00:ba:61:40:dd,-83;,e8:40:f2:50:c0:74,-91;,d4:63:fe:51:12:8d,-89;,e0:28:6d:43:3d:78,-90;,a4:99:47:33:22:1f,-90;,00:1e:c0:17:e2:d6,-87;,a4:99:47:33:22:20,-90;,34:31:c4:ee:45:53,-87;,94:10:3e:a8:37:24,-87;,70:5a:0f:50:4c:72,-86;,34:81:c4:c9:ae:e1,-84;,24:65:11:99:06:a1,-79;,36:81:c4:c9:ae:e1,-84;,24:a4:3c:c3:af:e1,-84;,24:a4:3c:c3:af:e0,-86;,4c:9e:ff:95:c5:ae,-86;,24:a4:3c:c3:af:e2,-87;,34:31:c4:d6:74:4a,-88;,ec:22:80:a4:dd:d1,-88;,68:72:51:34:a3:3b,-89;,5c:d9:98:08:7b:16,-89;,,903d185fccf839df
1496199661292,d4:63:fe:51:12:89,-83;,f4:e3:fb:8d:e9:d7,-86;,38:10:d5:f1:1e:94,-84;,f4:e3:fb:8d:e9:d8,-82;,24:00:ba:61:40:dc,-83;,18:83:bf:a9:65:f0,-80;,78:94:b4:16:b5:a4,-85;,f4:e3:fb:8d:e9:d9,-83;,78:94:b4:16:b5:a6,-88;,24:00:ba:61:40:de,-90;,c8:d3:ff:7c:b3:b5,-87;,f4:e3:fb:8d:e9:da,-82;,24:00:ba:61:40:df,-88;,24:00:ba:61:40:dd,-83;,e8:40:f2:50:c0:74,-91;,d4:63:fe:51:12:8d,-89;,e0:28:6d:43:3d:78,-90;,a4:99:47:33:22:1f,-90;,00:1e:c0:17:e2:d6,-87;,a4:99:47:33:22:20,-90;,34:31:c4:ee:45:53,-87;,94:10:3e:a8:37:24,-87;,70:5a:0f:50:4c:72,-86;,34:81:c4:c9:ae:e1,-84;,24:65:11:99:06:a1,-79;,36:81:c4:c9:ae:e1,-84;,24:a4:3c:c3:af:e1,-84;,24:a4:3c:c3:af:e0,-86;,4c:9e:ff:95:c5:ae,-86;,24:a4:3c:c3:af:e2,-87;,34:31:c4:d6:74:4a,-88;,ec:22:80:a4:dd:d1,-88;,68:72:51:34:a3:3b,-89;,5c:d9:98:08:7b:16,-89;,,903d185fccf839df
1496199661594,d4:63:fe:51:12:89,-83;,f4:e3:fb:8d:e9:d7,-86;,38:10:d5:f1:1e:94,-84;,f4:e3:fb:8d:e9:d8,-82;,24:00:ba:61:40:dc,-83;,18:83:bf:a9:65:f0,-80;,78:94:b4:16:b5:a4,-85;,f4:e3:fb:8d:e9:d9,-83;,78:94:b4:16:b5:a6,-88;,24:00:ba:61:40:de,-90;,c8:d3:ff:7c:b3:b5,-87;,f4:e3:fb:8d:e9:da,-82;,24:00:ba:61:40:df,-88;,24:00:ba:61:40:dd,-83;,e8:40:f2:50:c0:74,-91;,d4:63:fe:51:12:8d,-89;,e0:28:6d:43:3d:78,-90;,a4:99:47:33:22:1f,-90;,00:1e:c0:17:e2:d6,-87;,a4:99:47:33:22:20,-90;,34:31:c4:ee:45:53,-87;,94:10:3e:a8:37:24,-87;,70:5a:0f:50:4c:72,-86;,34:81:c4:c9:ae:e1,-84;,24:65:11:99:06:a1,-79;,36:81:c4:c9:ae:e1,-84;,24:a4:3c:c3:af:e1,-84;,24:a4:3c:c3:af:e0,-86;,4c:9e:ff:95:c5:ae,-86;,24:a4:3c:c3:af:e2,-87;,34:31:c4:d6:74:4a,-88;,ec:22:80:a4:dd:d1,-88;,68:72:51:34:a3:3b,-89;,5c:d9:98:08:7b:16,-89;,,903d185fccf839df
1496199661885,d4:63:fe:51:12:89,-83;,f4:e3:fb:8d:e9:d7,-86;,38:10:d5:f1:1e:94,-84;,f4:e3:fb:8d:e9:d8,-82;,24:00:ba:61:40:dc,-83;,18:83:bf:a9:65:f0,-80;,78:94:b4:16:b5:a4,-85;,f4:e3:fb:8d:e9:d9,-83;,78:94:b4:16:b5:a6,-88;,24:00:ba:61:40:de,-90;,c8:d3:ff:7c:b3:b5,-87;,f4:e3:fb:8d:e9:da,-82;,24:00:ba:61:40:df,-88;,24:00:ba:61:40:dd,-83;,e8:40:f2:50:c0:74,-91;,d4:63:fe:51:12:8d,-89;,e0:28:6d:43:3d:78,-90;,a4:99:47:33:22:1f,-90;,00:1e:c0:17:e2:d6,-87;,a4:99:47:33:22:20,-90;,34:31:c4:ee:45:53,-87;,94:10:3e:a8:37:24,-87;,70:5a:0f:50:4c:72,-86;,34:81:c4:c9:ae:e1,-84;,24:65:11:99:06:a1,-79;,36:81:c4:c9:ae:e1,-84;,24:a4:3c:c3:af:e1,-84;,24:a4:3c:c3:af:e0,-86;,4c:9e:ff:95:c5:ae,-86;,24:a4:3c:c3:af:e2,-87;,34:31:c4:d6:74:4a,-88;,ec:22:80:a4:dd:d1,-88;,68:72:51:34:a3:3b,-89;,5c:d9:98:08:7b:16,-89;,,903d185fccf839df
1496199662228,d4:63:fe:51:12:89,-83;,f4:e3:fb:8d:e9:d7,-86;,38:10:d5:f1:1e:94,-84;,f4:e3:fb:8d:e9:d8,-82;,24:00:ba:61:40:dc,-83;,18:83:bf:a9:65:f0,-80;,78:94:b4:16:b5:a4,-85;,f4:e3:fb:8d:e9:d9,-83;,78:94:b4:16:b5:a6,-88;,24:00:ba:61:40:de,-90;,c8:d3:ff:7c:b3:b5,-87;,f4:e3:fb:8d:e9:da,-82;,24:00:ba:61:40:df,-88;,24:00:ba:61:40:dd,-83;,e8:40:f2:50:c0:74,-91;,d4:63:fe:51:12:8d,-89;,e0:28:6d:43:3d:78,-90;,a4:99:47:33:22:1f,-90;,00:1e:c0:17:e2:d6,-87;,a4:99:47:33:22:20,-90;,34:31:c4:ee:45:53,-87;,94:10:3e:a8:37:24,-87;,70:5a:0f:50:4c:72,-86;,34:81:c4:c9:ae:e1,-84;,24:65:11:99:06:a1,-79;,36:81:c4:c9:ae:e1,-84;,24:a4:3c:c3:af:e1,-84;,24:a4:3c:c3:af:e0,-86;,4c:9e:ff:95:c5:ae,-86;,24:a4:3c:c3:af:e2,-87;,34:31:c4:d6:74:4a,-88;,ec:22:80:a4:dd:d1,-88;,68:72:51:34:a3:3b,-89;,5c:d9:98:08:7b:16,-89;,,903d185fccf839df
1496199662529,d4:63:fe:51:12:89,-83;,f4:e3:fb:8d:e9:d7,-86;,38:10:d5:f1:1e:94,-84;,f4:e3:fb:8d:e9:d8,-82;,24:00:ba:61:40:dc,-83;,18:83:bf:a9:65:f0,-80;,78:94:b4:16:b5:a4,-85;,f4:e3:fb:8d:e9:d9,-83;,78:94:b4:16:b5:a6,-88;,24:00:ba:61:40:de,-90;,c8:d3:ff:7c:b3:b5,-87;,f4:e3:fb:8d:e9:da,-82;,24:00:ba:61:40:df,-88;,24:00:ba:61:40:dd,-83;,e8:40:f2:50:c0:74,-91;,d4:63:fe:51:12:8d,-89;,e0:28:6d:43:3d:78,-90;,a4:99:47:33:22:1f,-90;,00:1e:c0:17:e2:d6,-87;,a4:99:47:33:22:20,-90;,34:31:c4:ee:45:53,-87;,94:10:3e:a8:37:24,-87;,70:5a:0f:50:4c:72,-86;,34:81:c4:c9:ae:e1,-84;,24:65:11:99:06:a1,-79;,36:81:c4:c9:ae:e1,-84;,24:a4:3c:c3:af:e1,-84;,24:a4:3c:c3:af:e0,-86;,4c:9e:ff:95:c5:ae,-86;,24:a4:3c:c3:af:e2,-87;,34:31:c4:d6:74:4a,-88;,ec:22:80:a4:dd:d1,-88;,68:72:51:34:a3:3b,-89;,5c:d9:98:08:7b:16,-89;,,903d185fccf839df
1496199662790,d4:63:fe:51:12:89,-83;,f4:e3:fb:8d:e9:d7,-86;,38:10:d5:f1:1e:94,-84;,f4:e3:fb:8d:e9:d8,-82;,24:00:ba:61:40:dc,-83;,18:83:bf:a9:65:f0,-80;,78:94:b4:16:b5:a4,-85;,f4:e3:fb:8d:e9:d9,-83;,78:94:b4:16:b5:a6,-88;,24:00:ba:61:40:de,-90;,c8:d3:ff:7c:b3:b5,-87;,f4:e3:fb:8d:e9:da,-82;,24:00:ba:61:40:df,-88;,24:00:ba:61:40:dd,-83;,e8:40:f2:50:c0:74,-91;,d4:63:fe:51:12:8d,-89;,e0:28:6d:43:3d:78,-90;,a4:99:47:33:22:1f,-90;,00:1e:c0:17:e2:d6,-87;,a4:99:47:33:22:20,-90;,34:31:c4:ee:45:53,-87;,94:10:3e:a8:37:24,-87;,70:5a:0f:50:4c:72,-86;,34:81:c4:c9:ae:e1,-84;,24:65:11:99:06:a1,-79;,36:81:c4:c9:ae:e1,-84;,24:a4:3c:c3:af:e1,-84;,24:a4:3c:c3:af:e0,-86;,4c:9e:ff:95:c5:ae,-86;,24:a4:3c:c3:af:e2,-87;,34:31:c4:d6:74:4a,-88;,ec:22:80:a4:dd:d1,-88;,68:72:51:34:a3:3b,-89;,5c:d9:98:08:7b:16,-89;,,903d185fccf839df
1496199663093,d4:63:fe:51:12:89,-83;,f4:e3:fb:8d:e9:d7,-86;,38:10:d5:f1:1e:94,-84;,f4:e3:fb:8d:e9:d8,-82;,24:00:ba:61:40:dc,-83;,18:83:bf:a9:65:f0,-80;,78:94:b4:16:b5:a4,-85;,f4:e3:fb:8d:e9:d9,-83;,78:94:b4:16:b5:a6,-88;,24:00:ba:61:40:de,-90;,c8:d3:ff:7c:b3:b5,-87;,f4:e3:fb:8d:e9:da,-82;,24:00:ba:61:40:df,-88;,24:00:ba:61:40:dd,-83;,e8:40:f2:50:c0:74,-91;,d4:63:fe:51:12:8d,-89;,e0:28:6d:43:3d:78,-90;,a4:99:47:33:22:1f,-90;,00:1e:c0:17:e2:d6,-87;,a4:99:47:33:22:20,-90;,34:31:c4:ee:45:53,-87;,94:10:3e:a8:37:24,-87;,70:5a:0f:50:4c:72,-86;,34:81:c4:c9:ae:e1,-84;,24:65:11:99:06:a1,-79;,36:81:c4:c9:ae:e1,-84;,24:a4:3c:c3:af:e1,-84;,24:a4:3c:c3:af:e0,-86;,4c:9e:ff:95:c5:ae,-86;,24:a4:3c:c3:af:e2,-87;,34:31:c4:d6:74:4a,-88;,ec:22:80:a4:dd:d1,-88;,68:72:51:34:a3:3b,-89;,5c:d9:98:08:7b:16,-89;,,903d185fccf839df
1496199663394,d4:63:fe:51:12:89,-83;,f4:e3:fb:8d:e9:d7,-86;,38:10:d5:f1:1e:94,-84;,f4:e3:fb:8d:e9:d8,-82;,24:00:ba:61:40:dc,-83;,18:83:bf:a9:65:f0,-80;,78:94:b4:16:b5:a4,-85;,f4:e3:fb:8d:e9:d9,-83;,78:94:b4:16:b5:a6,-88;,24:00:ba:61:40:de,-90;,c8:d3:ff:7c:b3:b5,-87;,f4:e3:fb:8d:e9:da,-82;,24:00:ba:61:40:df,-88;,24:00:ba:61:40:dd,-83;,e8:40:f2:50:c0:74,-91;,d4:63:fe:51:12:8d,-89;,e0:28:6d:43:3d:78,-90;,a4:99:47:33:22:1f,-90;,00:1e:c0:17:e2:d6,-87;,a4:99:47:33:22:20,-90;,34:31:c4:ee:45:53,-87;,94:10:3e:a8:37:24,-87;,70:5a:0f:50:4c:72,-86;,34:81:c4:c9:ae:e1,-84;,24:65:11:99:06:a1,-79;,36:81:c4:c9:ae:e1,-84;,24:a4:3c:c3:af:e1,-84;,24:a4:3c:c3:af:e0,-86;,4c:9e:ff:95:c5:ae,-86;,24:a4:3c:c3:af:e2,-87;,34:31:c4:d6:74:4a,-88;,ec:22:80:a4:dd:d1,-88;,68:72:51:34:a3:3b,-89;,5c:d9:98:08:7b:16,-89;,,903d185fccf839df
1496199663701,d4:63:fe:51:12:89,-83;,f4:e3:fb:8d:e9:d7,-86;,38:10:d5:f1:1e:94,-84;,f4:e3:fb:8d:e9:d8,-82;,24:00:ba:61:40:dc,-83;,18:83:bf:a9:65:f0,-80;,78:94:b4:16:b5:a4,-85;,f4:e3:fb:8d:e9:d9,-83;,78:94:b4:16:b5:a6,-88;,24:00:ba:61:40:de,-90;,c8:d3:ff:7c:b3:b5,-87;,f4:e3:fb:8d:e9:da,-82;,24:00:ba:61:40:df,-88;,24:00:ba:61:40:dd,-83;,e8:40:f2:50:c0:74,-91;,d4:63:fe:51:12:8d,-89;,e0:28:6d:43:3d:78,-90;,a4:99:47:33:22:1f,-90;,00:1e:c0:17:e2:d6,-87;,a4:99:47:33:22:20,-90;,34:31:c4:ee:45:53,-87;,94:10:3e:a8:37:24,-87;,70:5a:0f:50:4c:72,-86;,34:81:c4:c9:ae:e1,-84;,24:65:11:99:06:a1,-79;,36:81:c4:c9:ae:e1,-84;,24:a4:3c:c3:af:e1,-84;,24:a4:3c:c3:af:e0,-86;,4c:9e:ff:95:c5:ae,-86;,24:a4:3c:c3:af:e2,-87;,34:31:c4:d6:74:4a,-88;,ec:22:80:a4:dd:d1,-88;,68:72:51:34:a3:3b,-89;,5c:d9:98:08:7b:16,-89;,,903d185fccf839df
1496199663992,d4:63:fe:51:12:89,-83;,f4:e3:fb:8d:e9:d7,-86;,38:10:d5:f1:1e:94,-84;,f4:e3:fb:8d:e9:d8,-82;,24:00:ba:61:40:dc,-83;,18:83:bf:a9:65:f0,-80;,78:94:b4:16:b5:a4,-85;,f4:e3:fb:8d:e9:d9,-83;,78:94:b4:16:b5:a6,-88;,24:00:ba:61:40:de,-90;,c8:d3:ff:7c:b3:b5,-87;,f4:e3:fb:8d:e9:da,-82;,24:00:ba:61:40:df,-88;,24:00:ba:61:40:dd,-83;,e8:40:f2:50:c0:74,-91;,d4:63:fe:51:12:8d,-89;,e0:28:6d:43:3d:78,-90;,a4:99:47:33:22:1f,-90;,00:1e:c0:17:e2:d6,-87;,a4:99:47:33:22:20,-90;,34:31:c4:ee:45:53,-87;,94:10:3e:a8:37:24,-87;,70:5a:0f:50:4c:72,-86;,34:81:c4:c9:ae:e1,-84;,24:65:11:99:06:a1,-79;,36:81:c4:c9:ae:e1,-84;,24:a4:3c:c3:af:e1,-84;,24:a4:3c:c3:af:e0,-86;,4c:9e:ff:95:c5:ae,-86;,24:a4:3c:c3:af:e2,-87;,34:31:c4:d6:74:4a,-88;,ec:22:80:a4:dd:d1,-88;,68:72:51:34:a3:3b,-89;,5c:d9:98:08:7b:16,-89;,,903d185fccf839df
1496199664292,d4:63:fe:51:12:89,-83;,f4:e3:fb:8d:e9:d7,-86;,38:10:d5:f1:1e:94,-84;,f4:e3:fb:8d:e9:d8,-82;,24:00:ba:61:40:dc,-83;,18:83:bf:a9:65:f0,-80;,78:94:b4:16:b5:a4,-85;,f4:e3:fb:8d:e9:d9,-83;,78:94:b4:16:b5:a6,-88;,24:00:ba:61:40:de,-90;,c8:d3:ff:7c:b3:b5,-87;,f4:e3:fb:8d:e9:da,-82;,24:00:ba:61:40:df,-88;,24:00:ba:61:40:dd,-83;,e8:40:f2:50:c0:74,-91;,d4:63:fe:51:12:8d,-89;,e0:28:6d:43:3d:78,-90;,a4:99:47:33:22:1f,-90;,00:1e:c0:17:e2:d6,-87;,a4:99:47:33:22:20,-90;,34:31:c4:ee:45:53,-87;,94:10:3e:a8:37:24,-87;,70:5a:0f:50:4c:72,-86;,34:81:c4:c9:ae:e1,-84;,24:65:11:99:06:a1,-79;,36:81:c4:c9:ae:e1,-84;,24:a4:3c:c3:af:e1,-84;,24:a4:3c:c3:af:e0,-86;,4c:9e:ff:95:c5:ae,-86;,24:a4:3c:c3:af:e2,-87;,34:31:c4:d6:74:4a,-88;,ec:22:80:a4:dd:d1,-88;,68:72:51:34:a3:3b,-89;,5c:d9:98:08:7b:16,-89;,,903d185fccf839df
1496199664590,d4:63:fe:51:12:89,-83;,f4:e3:fb:8d:e9:d7,-86;,38:10:d5:f1:1e:94,-84;,f4:e3:fb:8d:e9:d8,-82;,24:00:ba:61:40:dc,-83;,18:83:bf:a9:65:f0,-80;,78:94:b4:16:b5:a4,-85;,f4:e3:fb:8d:e9:d9,-83;,78:94:b4:16:b5:a6,-88;,24:00:ba:61:40:de,-90;,c8:d3:ff:7c:b3:b5,-87;,f4:e3:fb:8d:e9:da,-82;,24:00:ba:61:40:df,-88;,24:00:ba:61:40:dd,-83;,e8:40:f2:50:c0:74,-91;,d4:63:fe:51:12:8d,-89;,e0:28:6d:43:3d:78,-90;,a4:99:47:33:22:1f,-90;,00:1e:c0:17:e2:d6,-87;,a4:99:47:33:22:20,-90;,34:31:c4:ee:45:53,-87;,94:10:3e:a8:37:24,-87;,70:5a:0f:50:4c:72,-86;,34:81:c4:c9:ae:e1,-84;,24:65:11:99:06:a1,-79;,36:81:c4:c9:ae:e1,-84;,24:a4:3c:c3:af:e1,-84;,24:a4:3c:c3:af:e0,-86;,4c:9e:ff:95:c5:ae,-86;,24:a4:3c:c3:af:e2,-87;,34:31:c4:d6:74:4a,-88;,ec:22:80:a4:dd:d1,-88;,68:72:51:34:a3:3b,-89;,5c:d9:98:08:7b:16,-89;,,903d185fccf839df
1496199664896,d4:63:fe:51:12:89,-83;,f4:e3:fb:8d:e9:d7,-86;,38:10:d5:f1:1e:94,-84;,f4:e3:fb:8d:e9:d8,-82;,24:00:ba:61:40:dc,-83;,18:83:bf:a9:65:f0,-80;,78:94:b4:16:b5:a4,-85;,f4:e3:fb:8d:e9:d9,-83;,78:94:b4:16:b5:a6,-88;,24:00:ba:61:40:de,-90;,c8:d3:ff:7c:b3:b5,-87;,f4:e3:fb:8d:e9:da,-82;,24:00:ba:61:40:df,-88;,24:00:ba:61:40:dd,-83;,e8:40:f2:50:c0:74,-91;,d4:63:fe:51:12:8d,-89;,e0:28:6d:43:3d:78,-90;,a4:99:47:33:22:1f,-90;,00:1e:c0:17:e2:d6,-87;,a4:99:47:33:22:20,-90;,34:31:c4:ee:45:53,-87;,94:10:3e:a8:37:24,-87;,70:5a:0f:50:4c:72,-86;,34:81:c4:c9:ae:e1,-84;,24:65:11:99:06:a1,-79;,36:81:c4:c9:ae:e1,-84;,24:a4:3c:c3:af:e1,-84;,24:a4:3c:c3:af:e0,-86;,4c:9e:ff:95:c5:ae,-86;,24:a4:3c:c3:af:e2,-87;,34:31:c4:d6:74:4a,-88;,ec:22:80:a4:dd:d1,-88;,68:72:51:34:a3:3b,-89;,5c:d9:98:08:7b:16,-89;,,903d185fccf839df
