1486924490462,98:de:d0:31:71:da,-87;,84:d4:7e:6a:38:20,-81;,84:d4:7e:6a:38:23,-80;,84:d4:7e:6a:38:21,-80;,84:d4:7e:6a:38:22,-80;,84:d4:7e:69:d7:91,-83;,84:d4:7e:69:d7:81,-74;,84:d4:7e:69:d7:80,-75;,84:d4:7e:69:d7:83,-75;,9c:1c:12:f3:38:21,-83;,9c:1c:12:c0:2c:62,-83;,9c:1c:12:f3:38:22,-85;,9c:1c:12:c0:2c:60,-82;,9c:1c:12:c0:2c:63,-82;,9c:1c:12:f3:38:23,-83;,9c:1c:12:f3:52:03,-84;,9c:1c:12:f3:52:00,-84;,9c:1c:12:f3:52:01,-84;,5c:49:79:43:03:ea,-85;,d8:50:e6:aa:36:82,-86;,00:26:4d:c7:f1:93,-87;,9c:1c:12:f3:5d:00,-90;,84:d4:7e:69:d7:82,-75;,9c:1c:12:f3:52:02,-84;,,903d185fccf839df
1486924490771,98:de:d0:31:71:da,-87;,84:d4:7e:6a:38:20,-81;,84:d4:7e:6a:38:23,-80;,84:d4:7e:6a:38:21,-80;,84:d4:7e:6a:38:22,-80;,84:d4:7e:69:d7:91,-83;,84:d4:7e:69:d7:81,-74;,84:d4:7e:69:d7:80,-75;,84:d4:7e:69:d7:83,-75;,9c:1c:12:f3:38:21,-83;,9c:1c:12:c0:2c:62,-83;,9c:1c:12:f3:38:22,-85;,9c:1c:12:c0:2c:60,-82;,9c:1c:12:c0:2c:63,-82;,9c:1c:12:f3:38:23,-83;,9c:1c:12:f3:52:03,-84;,9c:1c:12:f3:52:00,-84;,9c:1c:12:f3:52:01,-84;,5c:49:79:43:03:ea,-85;,d8:50:e6:aa:36:82,-86;,00:26:4d:c7:f1:93,-87;,9c:1c:12:f3:5d:00,-90;,84:d4:7e:69:d7:82,-75;,9c:1c:12:f3:52:02,-84;,,903d185fccf839df
1486924491062,98:de:d0:31:71:da,-87;,84:d4:7e:6a:38:20,-81;,84:d4:7e:6a:38:23,-80;,84:d4:7e:6a:38:21,-80;,84:d4:7e:6a:38:22,-80;,84:d4:7e:69:d7:91,-83;,84:d4:7e:69:d7:81,-74;,84:d4:7e:69:d7:80,-75;,84:d4:7e:69:d7:83,-75;,9c:1c:12:f3:38:21,-83;,9c:1c:12:c0:2c:62,-83;,9c:1c:12:f3:38:22,-85;,9c:1c:12:c0:2c:60,-82;,9c:1c:12:c0:2c:63,-82;,9c:1c:12:f3:38:23,-83;,9c:1c:12:f3:52:03,-84;,9c:1c:12:f3:52:00,-84;,9c:1c:12:f3:52:01,-84;,5c:49:79:43:03:ea,-85;,d8:50:e6:aa:36:82,-86;,00:26:4d:c7:f1:93,-87;,9c:1c:12:f3:5d:00,-90;,84:d4:7e:69:d7:82,-75;,9c:1c:12:f3:52:02,-84;,,903d185fccf839df
1486924491358,98:de:d0:31:71:da,-87;,84:d4:7e:6a:38:20,-81;,84:d4:7e:6a:38:23,-80;,84:d4:7e:6a:38:21,-80;,84:d4:7e:6a:38:22,-80;,84:d4:7e:69:d7:91,-83;,84:d4:7e:69:d7:81,-74;,84:d4:7e:69:d7:80,-75;,84:d4:7e:69:d7:83,-75;,9c:1c:12:f3:38:21,-83;,9c:1c:12:c0:2c:62,-83;,9c:1c:12:f3:38:22,-85;,9c:1c:12:c0:2c:60,-82;,9c:1c:12:c0:2c:63,-82;,9c:1c:12:f3:38:23,-83;,9c:1c:12:f3:52:03,-84;,9c:1c:12:f3:52:00,-84;,9c:1c:12:f3:52:01,-84;,5c:49:79:43:03:ea,-85;,d8:50:e6:aa:36:82,-86;,00:26:4d:c7:f1:93,-87;,9c:1c:12:f3:5d:00,-90;,84:d4:7e:69:d7:82,-75;,9c:1c:12:f3:52:02,-84;,,903d185fccf839df
1486924491664,98:de:d0:31:71:da,-87;,84:d4:7e:6a:38:20,-81;,84:d4:7e:6a:38:23,-80;,84:d4:7e:6a:38:21,-80;,84:d4:7e:6a:38:22,-80;,84:d4:7e:69:d7:91,-83;,84:d4:7e:69:d7:81,-74;,84:d4:7e:69:d7:80,-75;,84:d4:7e:69:d7:83,-75;,9c:1c:12:f3:38:21,-83;,9c:1c:12:c0:2c:62,-83;,9c:1c:12:f3:38:22,-85;,9c:1c:12:c0:2c:60,-82;,9c:1c:12:c0:2c:63,-82;,9c:1c:12:f3:38:23,-83;,9c:1c:12:f3:52:03,-84;,9c:1c:12:f3:52:00,-84;,9c:1c:12:f3:52:01,-84;,5c:49:79:43:03:ea,-85;,d8:50:e6:aa:36:82,-86;,00:26:4d:c7:f1:93,-87;,9c:1c:12:f3:5d:00,-90;,84:d4:7e:69:d7:82,-75;,9c:1c:12:f3:52:02,-84;,,903d185fccf839df
1486924491973,98:de:d0:31:71:da,-87;,84:d4:7e:6a:38:20,-81;,84:d4:7e:6a:38:23,-80;,84:d4:7e:6a:38:21,-80;,84:d4:7e:6a:38:22,-80;,84:d4:7e:69:d7:91,-83;,84:d4:7e:69:d7:81,-74;,84:d4:7e:69:d7:80,-75;,84:d4:7e:69:d7:83,-75;,9c:1c:12:f3:38:21,-83;,9c:1c:12:c0:2c:62,-83;,9c:1c:12:f3:38:22,-85;,9c:1c:12:c0:2c:60,-82;,9c:1c:12:c0:2c:63,-82;,9c:1c:12:f3:38:23,-83;,9c:1c:12:f3:52:03,-84;,9c:1c:12:f3:52:00,-84;,9c:1c:12:f3:52:01,-84;,5c:49:79:43:03:ea,-85;,d8:50:e6:aa:36:82,-86;,00:26:4d:c7:f1:93,-87;,9c:1c:12:f3:5d:00,-90;,84:d4:7e:69:d7:82,-75;,9c:1c:12:f3:52:02,-84;,,903d185fccf839df
1486924492257,98:de:d0:31:71:da,-87;,84:d4:7e:6a:38:20,-81;,84:d4:7e:6a:38:23,-80;,84:d4:7e:6a:38:21,-80;,84:d4:7e:6a:38:22,-80;,84:d4:7e:69:d7:91,-83;,84:d4:7e:69:d7:81,-74;,84:d4:7e:69:d7:80,-75;,84:d4:7e:69:d7:83,-75;,9c:1c:12:f3:38:21,-83;,9c:1c:12:c0:2c:62,-83;,9c:1c:12:f3:38:22,-85;,9c:1c:12:c0:2c:60,-82;,9c:1c:12:c0:2c:63,-82;,9c:1c:12:f3:38:23,-83;,9c:1c:12:f3:52:03,-84;,9c:1c:12:f3:52:00,-84;,9c:1c:12:f3:52:01,-84;,5c:49:79:43:03:ea,-85;,d8:50:e6:aa:36:82,-86;,00:26:4d:c7:f1:93,-87;,9c:1c:12:f3:5d:00,-90;,84:d4:7e:69:d7:82,-75;,9c:1c:12:f3:52:02,-84;,,903d185fccf839df
1486924492558,98:de:d0:31:71:da,-87;,84:d4:7e:6a:38:20,-81;,84:d4:7e:6a:38:23,-80;,84:d4:7e:6a:38:21,-80;,84:d4:7e:6a:38:22,-80;,84:d4:7e:69:d7:91,-83;,84:d4:7e:69:d7:81,-74;,84:d4:7e:69:d7:80,-75;,84:d4:7e:69:d7:83,-75;,9c:1c:12:f3:38:21,-83;,9c:1c:12:c0:2c:62,-83;,9c:1c:12:f3:38:22,-85;,9c:1c:12:c0:2c:60,-82;,9c:1c:12:c0:2c:63,-82;,9c:1c:12:f3:38:23,-83;,9c:1c:12:f3:52:03,-84;,9c:1c:12:f3:52:00,-84;,9c:1c:12:f3:52:01,-84;,5c:49:79:43:03:ea,-85;,d8:50:e6:aa:36:82,-86;,00:26:4d:c7:f1:93,-87;,9c:1c:12:f3:5d:00,-90;,84:d4:7e:69:d7:82,-75;,9c:1c:12:f3:52:02,-84;,,903d185fccf839df
1486924492867,98:de:d0:31:71:da,-87;,84:d4:7e:6a:38:20,-81;,84:d4:7e:6a:38:23,-80;,84:d4:7e:6a:38:21,-80;,84:d4:7e:6a:38:22,-80;,84:d4:7e:69:d7:91,-83;,84:d4:7e:69:d7:81,-74;,84:d4:7e:69:d7:80,-75;,84:d4:7e:69:d7:83,-75;,9c:1c:12:f3:38:21,-83;,9c:1c:12:c0:2c:62,-83;,9c:1c:12:f3:38:22,-85;,9c:1c:12:c0:2c:60,-82;,9c:1c:12:c0:2c:63,-82;,9c:1c:12:f3:38:23,-83;,9c:1c:12:f3:52:03,-84;,9c:1c:12:f3:52:00,-84;,9c:1c:12:f3:52:01,-84;,5c:49:79:43:03:ea,-85;,d8:50:e6:aa:36:82,-86;,00:26:4d:c7:f1:93,-87;,9c:1c:12:f3:5d:00,-90;,84:d4:7e:69:d7:82,-75;,9c:1c:12:f3:52:02,-84;,,903d185fccf839df
1486924493171,98:de:d0:31:71:da,-87;,84:d4:7e:6a:38:20,-81;,84:d4:7e:6a:38:23,-80;,84:d4:7e:6a:38:21,-80;,84:d4:7e:6a:38:22,-80;,84:d4:7e:69:d7:91,-83;,84:d4:7e:69:d7:81,-74;,84:d4:7e:69:d7:80,-75;,84:d4:7e:69:d7:83,-75;,9c:1c:12:f3:38:21,-83;,9c:1c:12:c0:2c:62,-83;,9c:1c:12:f3:38:22,-85;,9c:1c:12:c0:2c:60,-82;,9c:1c:12:c0:2c:63,-82;,9c:1c:12:f3:38:23,-83;,9c:1c:12:f3:52:03,-84;,9c:1c:12:f3:52:00,-84;,9c:1c:12:f3:52:01,-84;,5c:49:79:43:03:ea,-85;,d8:50:e6:aa:36:82,-86;,00:26:4d:c7:f1:93,-87;,9c:1c:12:f3:5d:00,-90;,84:d4:7e:69:d7:82,-75;,9c:1c:12:f3:52:02,-84;,,903d185fccf839df
1486924493467,98:de:d0:31:71:da,-87;,84:d4:7e:6a:38:20,-81;,84:d4:7e:6a:38:23,-80;,84:d4:7e:6a:38:21,-80;,84:d4:7e:6a:38:22,-80;,84:d4:7e:69:d7:91,-83;,84:d4:7e:69:d7:81,-74;,84:d4:7e:69:d7:80,-75;,84:d4:7e:69:d7:83,-75;,9c:1c:12:f3:38:21,-83;,9c:1c:12:c0:2c:62,-83;,9c:1c:12:f3:38:22,-85;,9c:1c:12:c0:2c:60,-82;,9c:1c:12:c0:2c:63,-82;,9c:1c:12:f3:38:23,-83;,9c:1c:12:f3:52:03,-84;,9c:1c:12:f3:52:00,-84;,9c:1c:12:f3:52:01,-84;,5c:49:79:43:03:ea,-85;,d8:50:e6:aa:36:82,-86;,00:26:4d:c7:f1:93,-87;,9c:1c:12:f3:5d:00,-90;,84:d4:7e:69:d7:82,-75;,9c:1c:12:f3:52:02,-84;,,903d185fccf839df
1486924493766,98:de:d0:31:71:da,-87;,84:d4:7e:6a:38:20,-81;,84:d4:7e:6a:38:23,-80;,84:d4:7e:6a:38:21,-80;,84:d4:7e:6a:38:22,-80;,84:d4:7e:69:d7:91,-83;,84:d4:7e:69:d7:81,-74;,84:d4:7e:69:d7:80,-75;,84:d4:7e:69:d7:83,-75;,9c:1c:12:f3:38:21,-83;,9c:1c:12:c0:2c:62,-83;,9c:1c:12:f3:38:22,-85;,9c:1c:12:c0:2c:60,-82;,9c:1c:12:c0:2c:63,-82;,9c:1c:12:f3:38:23,-83;,9c:1c:12:f3:52:03,-84;,9c:1c:12:f3:52:00,-84;,9c:1c:12:f3:52:01,-84;,5c:49:79:43:03:ea,-85;,d8:50:e6:aa:36:82,-86;,00:26:4d:c7:f1:93,-87;,9c:1c:12:f3:5d:00,-90;,84:d4:7e:69:d7:82,-75;,9c:1c:12:f3:52:02,-84;,,903d185fccf839df
1486924494066,98:de:d0:31:71:da,-87;,84:d4:7e:6a:38:20,-81;,84:d4:7e:6a:38:23,-80;,84:d4:7e:6a:38:21,-80;,84:d4:7e:6a:38:22,-80;,84:d4:7e:69:d7:91,-83;,84:d4:7e:69:d7:81,-74;,84:d4:7e:69:d7:80,-75;,84:d4:7e:69:d7:83,-75;,9c:1c:12:f3:38:21,-83;,9c:1c:12:c0:2c:62,-83;,9c:1c:12:f3:38:22,-85;,9c:1c:12:c0:2c:60,-82;,9c:1c:12:c0:2c:63,-82;,9c:1c:12:f3:38:23,-83;,9c:1c:12:f3:52:03,-84;,9c:1c:12:f3:52:00,-84;,9c:1c:12:f3:52:01,-84;,5c:49:79:43:03:ea,-85;,d8:50:e6:aa:36:82,-86;,00:26:4d:c7:f1:93,-87;,9c:1c:12:f3:5d:00,-90;,84:d4:7e:69:d7:82,-75;,9c:1c:12:f3:52:02,-84;,,903d185fccf839df
1486924494366,98:de:d0:31:71:da,-87;,84:d4:7e:6a:38:20,-81;,84:d4:7e:6a:38:23,-80;,84:d4:7e:6a:38:21,-80;,84:d4:7e:6a:38:22,-80;,84:d4:7e:69:d7:91,-83;,84:d4:7e:69:d7:81,-74;,84:d4:7e:69:d7:80,-75;,84:d4:7e:69:d7:83,-75;,9c:1c:12:f3:38:21,-83;,9c:1c:12:c0:2c:62,-83;,9c:1c:12:f3:38:22,-85;,9c:1c:12:c0:2c:60,-82;,9c:1c:12:c0:2c:63,-82;,9c:1c:12:f3:38:23,-83;,9c:1c:12:f3:52:03,-84;,9c:1c:12:f3:52:00,-84;,9c:1c:12:f3:52:01,-84;,5c:49:79:43:03:ea,-85;,d8:50:e6:aa:36:82,-86;,00:26:4d:c7:f1:93,-87;,9c:1c:12:f3:5d:00,-90;,84:d4:7e:69:d7:82,-75;,9c:1c:12:f3:52:02,-84;,,903d185fccf839df
1486924494670,98:de:d0:31:71:da,-87;,84:d4:7e:6a:38:20,-81;,84:d4:7e:6a:38:23,-80;,84:d4:7e:6a:38:21,-80;,84:d4:7e:6a:38:22,-80;,84:d4:7e:69:d7:91,-83;,84:d4:7e:69:d7:81,-74;,84:d4:7e:69:d7:80,-75;,84:d4:7e:69:d7:83,-75;,9c:1c:12:f3:38:21,-83;,9c:1c:12:c0:2c:62,-83;,9c:1c:12:f3:38:22,-85;,9c:1c:12:c0:2c:60,-82;,9c:1c:12:c0:2c:63,-82;,9c:1c:12:f3:38:23,-83;,9c:1c:12:f3:52:03,-84;,9c:1c:12:f3:52:00,-84;,9c:1c:12:f3:52:01,-84;,5c:49:79:43:03:ea,-85;,d8:50:e6:aa:36:82,-86;,00:26:4d:c7:f1:93,-87;,9c:1c:12:f3:5d:00,-90;,84:d4:7e:69:d7:82,-75;,9c:1c:12:f3:52:02,-84;,,903d185fccf839df
1486924494969,98:de:d0:31:71:da,-87;,84:d4:7e:6a:38:20,-81;,84:d4:7e:6a:38:23,-80;,84:d4:7e:6a:38:21,-80;,84:d4:7e:6a:38:22,-80;,84:d4:7e:69:d7:91,-83;,84:d4:7e:69:d7:81,-74;,84:d4:7e:69:d7:80,-75;,84:d4:7e:69:d7:83,-75;,9c:1c:12:f3:38:21,-83;,9c:1c:12:c0:2c:62,-83;,9c:1c:12:f3:38:22,-85;,9c:1c:12:c0:2c:60,-82;,9c:1c:12:c0:2c:63,-82;,9c:1c:12:f3:38:23,-83;,9c:1c:12:f3:52:03,-84;,9c:1c:12:f3:52:00,-84;,9c:1c:12:f3:52:01,-84;,5c:49:79:43:03:ea,-85;,d8:50:e6:aa:36:82,-86;,00:26:4d:c7:f1:93,-87;,9c:1c:12:f3:5d:00,-90;,84:d4:7e:69:d7:82,-75;,9c:1c:12:f3:52:02,-84;,,903d185fccf839df
1486924495263,98:de:d0:31:71:da,-87;,84:d4:7e:6a:38:20,-81;,84:d4:7e:6a:38:23,-80;,84:d4:7e:6a:38:21,-80;,84:d4:7e:6a:38:22,-80;,84:d4:7e:69:d7:91,-83;,84:d4:7e:69:d7:81,-74;,84:d4:7e:69:d7:80,-75;,84:d4:7e:69:d7:83,-75;,9c:1c:12:f3:38:21,-83;,9c:1c:12:c0:2c:62,-83;,9c:1c:12:f3:38:22,-85;,9c:1c:12:c0:2c:60,-82;,9c:1c:12:c0:2c:63,-82;,9c:1c:12:f3:38:23,-83;,9c:1c:12:f3:52:03,-84;,9c:1c:12:f3:52:00,-84;,9c:1c:12:f3:52:01,-84;,5c:49:79:43:03:ea,-85;,d8:50:e6:aa:36:82,-86;,00:26:4d:c7:f1:93,-87;,9c:1c:12:f3:5d:00,-90;,84:d4:7e:69:d7:82,-75;,9c:1c:12:f3:52:02,-84;,,903d185fccf839df
1486924495566,98:de:d0:31:71:da,-87;,84:d4:7e:6a:38:20,-81;,84:d4:7e:6a:38:23,-80;,84:d4:7e:6a:38:21,-80;,84:d4:7e:6a:38:22,-80;,84:d4:7e:69:d7:91,-83;,84:d4:7e:69:d7:81,-74;,84:d4:7e:69:d7:80,-75;,84:d4:7e:69:d7:83,-75;,9c:1c:12:f3:38:21,-83;,9c:1c:12:c0:2c:62,-83;,9c:1c:12:f3:38:22,-85;,9c:1c:12:c0:2c:60,-82;,9c:1c:12:c0:2c:63,-82;,9c:1c:12:f3:38:23,-83;,9c:1c:12:f3:52:03,-84;,9c:1c:12:f3:52:00,-84;,9c:1c:12:f3:52:01,-84;,5c:49:79:43:03:ea,-85;,d8:50:e6:aa:36:82,-86;,00:26:4d:c7:f1:93,-87;,9c:1c:12:f3:5d:00,-90;,84:d4:7e:69:d7:82,-75;,9c:1c:12:f3:52:02,-84;,,903d185fccf839df
1486924495867,98:de:d0:31:71:da,-87;,84:d4:7e:6a:38:20,-81;,84:d4:7e:6a:38:23,-80;,84:d4:7e:6a:38:21,-80;,84:d4:7e:6a:38:22,-80;,84:d4:7e:69:d7:91,-83;,84:d4:7e:69:d7:81,-74;,84:d4:7e:69:d7:80,-75;,84:d4:7e:69:d7:83,-75;,9c:1c:12:f3:38:21,-83;,9c:1c:12:c0:2c:62,-83;,9c:1c:12:f3:38:22,-85;,9c:1c:12:c0:2c:60,-82;,9c:1c:12:c0:2c:63,-82;,9c:1c:12:f3:38:23,-83;,9c:1c:12:f3:52:03,-84;,9c:1c:12:f3:52:00,-84;,9c:1c:12:f3:52:01,-84;,5c:49:79:43:03:ea,-85;,d8:50:e6:aa:36:82,-86;,00:26:4d:c7:f1:93,-87;,9c:1c:12:f3:5d:00,-90;,84:d4:7e:69:d7:82,-75;,9c:1c:12:f3:52:02,-84;,,903d185fccf839df
1486924496162,98:de:d0:31:71:da,-87;,84:d4:7e:6a:38:20,-81;,84:d4:7e:6a:38:23,-80;,84:d4:7e:6a:38:21,-80;,84:d4:7e:6a:38:22,-80;,84:d4:7e:69:d7:91,-83;,84:d4:7e:69:d7:81,-74;,84:d4:7e:69:d7:80,-75;,84:d4:7e:69:d7:83,-75;,9c:1c:12:f3:38:21,-83;,9c:1c:12:c0:2c:62,-83;,9c:1c:12:f3:38:22,-85;,9c:1c:12:c0:2c:60,-82;,9c:1c:12:c0:2c:63,-82;,9c:1c:12:f3:38:23,-83;,9c:1c:12:f3:52:03,-84;,9c:1c:12:f3:52:00,-84;,9c:1c:12:f3:52:01,-84;,5c:49:79:43:03:ea,-85;,d8:50:e6:aa:36:82,-86;,00:26:4d:c7:f1:93,-87;,9c:1c:12:f3:5d:00,-90;,84:d4:7e:69:d7:82,-75;,9c:1c:12:f3:52:02,-84;,,903d185fccf839df
1486924496461,98:de:d0:31:71:da,-87;,84:d4:7e:6a:38:20,-81;,84:d4:7e:6a:38:23,-80;,84:d4:7e:6a:38:21,-80;,84:d4:7e:6a:38:22,-80;,84:d4:7e:69:d7:91,-83;,84:d4:7e:69:d7:81,-74;,84:d4:7e:69:d7:80,-75;,84:d4:7e:69:d7:83,-75;,9c:1c:12:f3:38:21,-83;,9c:1c:12:c0:2c:62,-83;,9c:1c:12:f3:38:22,-85;,9c:1c:12:c0:2c:60,-82;,9c:1c:12:c0:2c:63,-82;,9c:1c:12:f3:38:23,-83;,9c:1c:12:f3:52:03,-84;,9c:1c:12:f3:52:00,-84;,9c:1c:12:f3:52:01,-84;,5c:49:79:43:03:ea,-85;,d8:50:e6:aa:36:82,-86;,00:26:4d:c7:f1:93,-87;,9c:1c:12:f3:5d:00,-90;,84:d4:7e:69:d7:82,-75;,9c:1c:12:f3:52:02,-84;,,903d185fccf839df
1486924496764,98:de:d0:31:71:da,-87;,84:d4:7e:6a:38:20,-81;,84:d4:7e:6a:38:23,-80;,84:d4:7e:6a:38:21,-80;,84:d4:7e:6a:38:22,-80;,84:d4:7e:69:d7:91,-83;,84:d4:7e:69:d7:81,-74;,84:d4:7e:69:d7:80,-75;,84:d4:7e:69:d7:83,-75;,9c:1c:12:f3:38:21,-83;,9c:1c:12:c0:2c:62,-83;,9c:1c:12:f3:38:22,-85;,9c:1c:12:c0:2c:60,-82;,9c:1c:12:c0:2c:63,-82;,9c:1c:12:f3:38:23,-83;,9c:1c:12:f3:52:03,-84;,9c:1c:12:f3:52:00,-84;,9c:1c:12:f3:52:01,-84;,5c:49:79:43:03:ea,-85;,d8:50:e6:aa:36:82,-86;,00:26:4d:c7:f1:93,-87;,9c:1c:12:f3:5d:00,-90;,84:d4:7e:69:d7:82,-75;,9c:1c:12:f3:52:02,-84;,,903d185fccf839df
1486924497061,98:de:d0:31:71:da,-87;,84:d4:7e:6a:38:20,-81;,84:d4:7e:6a:38:23,-80;,84:d4:7e:6a:38:21,-80;,84:d4:7e:6a:38:22,-80;,84:d4:7e:69:d7:91,-83;,84:d4:7e:69:d7:81,-74;,84:d4:7e:69:d7:80,-75;,84:d4:7e:69:d7:83,-75;,9c:1c:12:f3:38:21,-83;,9c:1c:12:c0:2c:62,-83;,9c:1c:12:f3:38:22,-85;,9c:1c:12:c0:2c:60,-82;,9c:1c:12:c0:2c:63,-82;,9c:1c:12:f3:38:23,-83;,9c:1c:12:f3:52:03,-84;,9c:1c:12:f3:52:00,-84;,9c:1c:12:f3:52:01,-84;,5c:49:79:43:03:ea,-85;,d8:50:e6:aa:36:82,-86;,00:26:4d:c7:f1:93,-87;,9c:1c:12:f3:5d:00,-90;,84:d4:7e:69:d7:82,-75;,9c:1c:12:f3:52:02,-84;,,903d185fccf839df
1486924497370,98:de:d0:31:71:da,-87;,84:d4:7e:6a:38:20,-81;,84:d4:7e:6a:38:23,-80;,84:d4:7e:6a:38:21,-80;,84:d4:7e:6a:38:22,-80;,84:d4:7e:69:d7:91,-83;,84:d4:7e:69:d7:81,-74;,84:d4:7e:69:d7:80,-75;,84:d4:7e:69:d7:83,-75;,9c:1c:12:f3:38:21,-83;,9c:1c:12:c0:2c:62,-83;,9c:1c:12:f3:38:22,-85;,9c:1c:12:c0:2c:60,-82;,9c:1c:12:c0:2c:63,-82;,9c:1c:12:f3:38:23,-83;,9c:1c:12:f3:52:03,-84;,9c:1c:12:f3:52:00,-84;,9c:1c:12:f3:52:01,-84;,5c:49:79:43:03:ea,-85;,d8:50:e6:aa:36:82,-86;,00:26:4d:c7:f1:93,-87;,9c:1c:12:f3:5d:00,-90;,84:d4:7e:69:d7:82,-75;,9c:1c:12:f3:52:02,-84;,,903d185fccf839df
1486924497657,98:de:d0:31:71:da,-87;,84:d4:7e:6a:38:20,-81;,84:d4:7e:6a:38:23,-80;,84:d4:7e:6a:38:21,-80;,84:d4:7e:6a:38:22,-80;,84:d4:7e:69:d7:91,-83;,84:d4:7e:69:d7:81,-74;,84:d4:7e:69:d7:80,-75;,84:d4:7e:69:d7:83,-75;,9c:1c:12:f3:38:21,-83;,9c:1c:12:c0:2c:62,-83;,9c:1c:12:f3:38:22,-85;,9c:1c:12:c0:2c:60,-82;,9c:1c:12:c0:2c:63,-82;,9c:1c:12:f3:38:23,-83;,9c:1c:12:f3:52:03,-84;,9c:1c:12:f3:52:00,-84;,9c:1c:12:f3:52:01,-84;,5c:49:79:43:03:ea,-85;,d8:50:e6:aa:36:82,-86;,00:26:4d:c7:f1:93,-87;,9c:1c:12:f3:5d:00,-90;,84:d4:7e:69:d7:82,-75;,9c:1c:12:f3:52:02,-84;,,903d185fccf839df
1486924497970,98:de:d0:31:71:da,-87;,84:d4:7e:6a:38:20,-81;,84:d4:7e:6a:38:23,-80;,84:d4:7e:6a:38:21,-80;,84:d4:7e:6a:38:22,-80;,84:d4:7e:69:d7:91,-83;,84:d4:7e:69:d7:81,-74;,84:d4:7e:69:d7:80,-75;,84:d4:7e:69:d7:83,-75;,9c:1c:12:f3:38:21,-83;,9c:1c:12:c0:2c:62,-83;,9c:1c:12:f3:38:22,-85;,9c:1c:12:c0:2c:60,-82;,9c:1c:12:c0:2c:63,-82;,9c:1c:12:f3:38:23,-83;,9c:1c:12:f3:52:03,-84;,9c:1c:12:f3:52:00,-84;,9c:1c:12:f3:52:01,-84;,5c:49:79:43:03:ea,-85;,d8:50:e6:aa:36:82,-86;,00:26:4d:c7:f1:93,-87;,9c:1c:12:f3:5d:00,-90;,84:d4:7e:69:d7:82,-75;,9c:1c:12:f3:52:02,-84;,,903d185fccf839df
1486924498262,98:de:d0:31:71:da,-87;,84:d4:7e:6a:38:20,-81;,84:d4:7e:6a:38:23,-80;,84:d4:7e:6a:38:21,-80;,84:d4:7e:6a:38:22,-80;,84:d4:7e:69:d7:91,-83;,84:d4:7e:69:d7:81,-74;,84:d4:7e:69:d7:80,-75;,84:d4:7e:69:d7:83,-75;,9c:1c:12:f3:38:21,-83;,9c:1c:12:c0:2c:62,-83;,9c:1c:12:f3:38:22,-85;,9c:1c:12:c0:2c:60,-82;,9c:1c:12:c0:2c:63,-82;,9c:1c:12:f3:38:23,-83;,9c:1c:12:f3:52:03,-84;,9c:1c:12:f3:52:00,-84;,9c:1c:12:f3:52:01,-84;,5c:49:79:43:03:ea,-85;,d8:50:e6:aa:36:82,-86;,00:26:4d:c7:f1:93,-87;,9c:1c:12:f3:5d:00,-90;,84:d4:7e:69:d7:82,-75;,9c:1c:12:f3:52:02,-84;,,903d185fccf839df
1486924498568,98:de:d0:31:71:da,-87;,84:d4:7e:6a:38:20,-81;,84:d4:7e:6a:38:23,-80;,84:d4:7e:6a:38:21,-80;,84:d4:7e:6a:38:22,-80;,84:d4:7e:69:d7:91,-83;,84:d4:7e:69:d7:81,-74;,84:d4:7e:69:d7:80,-75;,84:d4:7e:69:d7:83,-75;,9c:1c:12:f3:38:21,-83;,9c:1c:12:c0:2c:62,-83;,9c:1c:12:f3:38:22,-85;,9c:1c:12:c0:2c:60,-82;,9c:1c:12:c0:2c:63,-82;,9c:1c:12:f3:38:23,-83;,9c:1c:12:f3:52:03,-84;,9c:1c:12:f3:52:00,-84;,9c:1c:12:f3:52:01,-84;,5c:49:79:43:03:ea,-85;,d8:50:e6:aa:36:82,-86;,00:26:4d:c7:f1:93,-87;,9c:1c:12:f3:5d:00,-90;,84:d4:7e:69:d7:82,-75;,9c:1c:12:f3:52:02,-84;,,903d185fccf839df
1486924498861,98:de:d0:31:71:da,-87;,84:d4:7e:6a:38:20,-81;,84:d4:7e:6a:38:23,-80;,84:d4:7e:6a:38:21,-80;,84:d4:7e:6a:38:22,-80;,84:d4:7e:69:d7:91,-83;,84:d4:7e:69:d7:81,-74;,84:d4:7e:69:d7:80,-75;,84:d4:7e:69:d7:83,-75;,9c:1c:12:f3:38:21,-83;,9c:1c:12:c0:2c:62,-83;,9c:1c:12:f3:38:22,-85;,9c:1c:12:c0:2c:60,-82;,9c:1c:12:c0:2c:63,-82;,9c:1c:12:f3:38:23,-83;,9c:1c:12:f3:52:03,-84;,9c:1c:12:f3:52:00,-84;,9c:1c:12:f3:52:01,-84;,5c:49:79:43:03:ea,-85;,d8:50:e6:aa:36:82,-86;,00:26:4d:c7:f1:93,-87;,9c:1c:12:f3:5d:00,-90;,84:d4:7e:69:d7:82,-75;,9c:1c:12:f3:52:02,-84;,,903d185fccf839df
